gameid,time,roundNum,sender,contents
4459-4,1459974563207,1,director,"#7 Preacher stance(lol) facing west"
4459-4,1459974580973,1,director,"#8 Bunny looking"
4459-4,1459974590399,1,matcher,"more detail #6? got the others"
4459-4,1459974616359,1,director,"#6 the knees are grounded"
4459-4,1459974625787,1,director,"#9 PASS"
4459-4,1459974665418,1,director,"#10 CANDLE looking"
4459-4,1459974723773,1,director,"#11 head facing right, body pointed left, arms lift same level as head"
4459-4,1459974738475,1,director,"#12 sitting facing left"
4459-4,1459974760718,1,director,"#9 ducky looking"
4459-4,1459974784959,1,director,"#4 kneeling facing right"
4459-4,1459974812553,1,director,"#3 also facing right"
4459-4,1459974826133,1,director,"but more manly looking"
4459-4,1459974826195,1,matcher,"1, ice skting, 2 kicking left, 3 blob? no arms facing right, 4 angel praying?, "
4459-4,1459974864982,1,matcher,"5 leaning left, 6 kneeling boobs, 7 preacher left pointing, 8 bunny, 9 blob disoriented shape"
4459-4,1459974866667,1,director,"correct, # 2 is dance like"
4459-4,1459974885823,1,matcher,"10 candle, one aarm point right, 11 point right kneel kinda, 12 sitting left"
4459-4,1459974901956,1,director,"Yeah I think we're good"
4459-4,1459974917350,2,matcher,"6 correct lol"
4459-4,1459974922128,2,director,"haha"
4459-4,1459974931039,2,matcher,"lets try again"
4459-4,1459974943748,2,matcher,"where is preacher?"
4459-4,1459974952230,2,director,"3"
4459-4,1459974957524,2,matcher,"bunny?"
4459-4,1459974961069,2,director,"bunny #7"
4459-4,1459974965907,2,director,"candle 8"
4459-4,1459974968421,2,matcher,"sitting?"
4459-4,1459974974438,2,director,"2"
4459-4,1459974984476,2,matcher,"ice skating"
4459-4,1459974984640,2,director,"skating 9"
4459-4,1459975005126,2,director,"you see the one that look like a duck? it 10"
4459-4,1459975024008,2,matcher,"no, dont know duck"
4459-4,1459975046564,2,matcher,"is bunny sitting against left wall?"
4459-4,1459975062127,2,director,"kind of has a pointed tail loooking, not that the bunny"
4459-4,1459975076635,2,director,"the duck is facing left "
4459-4,1459975091493,2,director,"no* bunny is different"
4459-4,1459975101189,2,director,"shadow is 12"
4459-4,1459975117443,2,director,"shadow ( arm up in the air around head)"
4459-4,1459975124668,2,matcher,"got shadow"
4459-4,1459975128653,2,director,"6 lady kneeling"
4459-4,1459975147290,2,matcher,"where is guy kneeling?"
4459-4,1459975149235,2,director,"5 zigzag kneeling"
4459-4,1459975160683,2,matcher,"got it"
4459-4,1459975163448,2,director,"(zigzag = guy I guess)"
4459-4,1459975181200,2,matcher,"10 angel? "
4459-4,1459975197288,2,director,"11 angel"
4459-4,1459975202726,2,director,"duck 10"
4459-4,1459975220220,2,matcher,"okay i think i got duck- no arms"
4459-4,1459975228741,2,director,"(angel for me, is kneeling with head mid height)"
4459-4,1459975235186,2,director,"haha yep"
4459-4,1459975254006,2,matcher,"yep, correct on angel"
4459-4,1459975259341,2,director,"that's everything"
4459-4,1459975269159,3,matcher,"much better"
4459-4,1459975274853,3,director,"indeed"
4459-4,1459975283803,3,director,"shadow 1"
4459-4,1459975288932,3,director,"lady kneeling 2"
4459-4,1459975299358,3,director,"4 candle"
4459-4,1459975305214,3,director,"5 duck no arm"
4459-4,1459975310717,3,director,"6 preacher"
4459-4,1459975315623,3,director,"7 angel"
4459-4,1459975319230,3,director,"8 skating"
4459-4,1459975322310,3,director,"sitting 9"
4459-4,1459975326709,3,director,"bunny 11"
4459-4,1459975333724,3,director,"12 zigzag"
4459-4,1459975349684,3,matcher,"dacing?"
4459-4,1459975349786,3,director,"3 eccentric standing"
4459-4,1459975360052,3,director,"that might be the dancing lol"
4459-4,1459975363036,3,matcher,"haha, okay"
4459-4,1459975372330,3,matcher,"10 is mess of shapes then?"
4459-4,1459975383210,3,director,"10 sitting"
4459-4,1459975398549,3,director,"9 mess of shape I guess"
4459-4,1459975403780,3,matcher,"k got it"
4459-4,1459975420217,4,director,"great jon"
4459-4,1459975423757,4,director,"job*"
4459-4,1459975423762,4,matcher,"now we've got it"
4459-4,1459975436727,4,director,"1 eccentric sntading"
4459-4,1459975440199,4,director,"2 prech"
4459-4,1459975443890,4,director,"3 mess"
4459-4,1459975448550,4,director,"4 angel"
4459-4,1459975451288,4,director,"bunny"
4459-4,1459975456804,4,director,"skating"
4459-4,1459975463195,4,director,"7 zigzag"
4459-4,1459975469149,4,director,"8 lady kneeling"
4459-4,1459975472842,4,director,"9 duck"
4459-4,1459975475999,4,director,"10 sitting"
4459-4,1459975479389,4,director,"shadwo"
4459-4,1459975481921,4,director,"candle"
4459-4,1459975546276,5,director,"sktaing, eccentric stnding, shdow, bunny candle"
4459-4,1459975564794,5,director,"zigzag, duck, angel, sitting, precher, lady kneel"
4459-4,1459975598025,5,director,"missing 5, mess of shapes"
4459-4,1459975628131,5,matcher,"skae, dance, shadow, bunny"
4459-4,1459975631659,5,matcher,"then?"
4459-4,1459975643833,5,director,"mess 5, 6 candle"
4459-4,1459975675246,6,director,"skting, bunny, shadow, cnadle, mess, angel"
4459-4,1459975695854,6,director,"sititng, preacher, lady, duck, zigzag, dancing"
4895-5,1459974400802,1,matcher,"Hey"
4895-5,1459974403441,1,director,"hi"
4895-5,1459974412051,1,matcher,"this looks tough, lol"
4895-5,1459974423103,1,director,"it is lol"
4895-5,1459974430598,1,matcher,"ok, tell me what to do"
4895-5,1459974516508,1,matcher,"there is one that looks like it's right leg is lifted up in the air behind it -- where is that?"
4895-5,1459974539122,1,matcher,"sorry, left leg"
4895-5,1459974540945,1,director,"oh yea thats number 2"
4895-5,1459974548089,1,director,"top left right in front of #1"
4895-5,1459974569864,1,matcher,"ok, how bout the one looks like it is falling backwards?"
4895-5,1459974571000,1,director,"my #1 has someone with two arms wide open leaning to the left"
4895-5,1459974577264,1,director,"thats my #4"
4895-5,1459974599831,1,director,"Someone sitting with legs in front of them is my number 8"
4895-5,1459974600459,1,matcher,"hold, looking for #1"
4895-5,1459974603478,1,director,"ok"
4895-5,1459974675960,1,matcher,"does the sitting one (8) have visible arms?"
4895-5,1459974683355,1,director,"no"
4895-5,1459974736769,1,matcher,"ok, how bout the one that looks like it's walking forward with the right leg lifted up in front"
4895-5,1459974748247,1,director,"yes thats my #2"
4895-5,1459974768449,1,matcher,"I thought the one with the leg lifted in the back was #2"
4895-5,1459974768743,1,director,"oh wait"
4895-5,1459974771895,1,matcher,"lol"
4895-5,1459974776927,1,director,"does it look like the person is about to slip backwards?"
4895-5,1459974783934,1,director,"if so thats my #7"
4895-5,1459974786001,1,matcher,"little bit"
4895-5,1459974787468,1,matcher,"ok"
4895-5,1459974829873,1,matcher,"ok, how bout the one with no visible arms and a polygon shape at the bottom right (as you are facing it on the scree)"
4895-5,1459974883945,1,director,"yes thats my #12"
4895-5,1459974889081,1,director,"it just looks like a shape"
4895-5,1459974891217,1,director,"doesnt have a head"
4895-5,1459974909383,1,director,"it has a triangle shape at the bottom"
4895-5,1459974917705,1,matcher,"and the one that looks like it is either kneeling or about to kneel in prayer?"
4895-5,1459974923679,1,director,"before it connects to a square shape as the would what be torso"
4895-5,1459974932870,1,director,"oh yea"
4895-5,1459974932946,1,matcher,"got it..."
4895-5,1459974934878,1,director,"thats my #5"
4895-5,1459974982620,1,director,"well i have two that are kneeling, #5 is actually kneeling, #6 is getting ready to kneel"
4895-5,1459974995537,1,matcher,"how about the one who looks like a woman falling with her right arm outstretched to the ground?"
4895-5,1459975028865,1,director,"the one that just shows the torso?"
4895-5,1459975033093,1,director,"if so thats my #1"
4895-5,1459975033257,1,matcher,"no"
4895-5,1459975035626,1,director,"ok"
4895-5,1459975039674,1,director,"thats my #4"
4895-5,1459975045346,1,matcher,"ok"
4895-5,1459975048241,1,director,"the left hand is lower to the ground right hand higher up"
4895-5,1459975056142,1,matcher,"yeah"
4895-5,1459975071241,1,matcher,"how about the one who looks like he is pointing at something in front of him?"
4895-5,1459975080295,1,director,"#3"
4895-5,1459975081954,1,matcher,"(pointing to the left as you look at it on the screem"
4895-5,1459975082935,1,matcher,"l"
4895-5,1459975085119,1,matcher,"k"
4895-5,1459975089407,1,director,"is hand is on the right side pointing forward"
4895-5,1459975102039,1,matcher,"yes"
4895-5,1459975123308,1,matcher,"do you think it's possible to do any more or should I hit submit?"
4895-5,1459975133517,1,director,"we can try a few more"
4895-5,1459975150636,1,director,"did you get the one where the person has the left arm out like they are offering something, almost holding a bowl?"
4895-5,1459975152699,1,director,"thats my #11"
4895-5,1459975167841,1,matcher,"got it"
4895-5,1459975177371,1,director,"theres also one where the person is kneeling and is looking down to her right with her right arm up"
4895-5,1459975182635,1,director,"thats #9"
4895-5,1459975196760,1,matcher,"I think I got that too"
4895-5,1459975201498,1,director,"another one is #10 the person is sitting facing forward arms not visible"
4895-5,1459975205457,1,director,"ahh ok cool"
4895-5,1459975209978,1,director,"yea you can hit submit sounds good"
4895-5,1459975211180,1,matcher,"ok, got it"
4895-5,1459975222048,2,director,"very nice"
4895-5,1459975223519,2,matcher,"that wasn't too bad, lol."
4895-5,1459975230327,2,director,"lol nope not at all great job"
4895-5,1459975243518,2,matcher,"ok, arm outstretched with bowl?"
4895-5,1459975257856,2,director,"oh yea"
4895-5,1459975259063,2,director,"#4"
4895-5,1459975267900,2,matcher,"and the arm is facing left, right?"
4895-5,1459975269823,2,director,"im going to go through them all"
4895-5,1459975272431,2,director,"yes"
4895-5,1459975274870,2,matcher,"k"
4895-5,1459975278662,2,director,"#1, person falling forward"
4895-5,1459975289038,2,matcher,"k"
4895-5,1459975296110,2,director,"#2, person doing yoga like pose right back leg behind them with them leaning to the left"
4895-5,1459975303323,2,matcher,"k"
4895-5,1459975304765,2,director,"#3, the polygon shape we talked about"
4895-5,1459975319238,2,matcher,"k"
4895-5,1459975323084,2,director,"#5, person slipping on ground with left arm closest to the ground"
4895-5,1459975339164,2,matcher,"what is #4?"
4895-5,1459975347293,2,matcher,"NVM, sorry"
4895-5,1459975347955,2,director,"#6, person looking at ground looking like they are performing with craft with arms slightly raised"
4895-5,1459975352930,2,director,"person holding bow"
4895-5,1459975356450,2,director,"looking left"
4895-5,1459975373586,2,director,"#7, person sitting down with legs to the left, they are facing to the left"
4895-5,1459975388768,2,director,"#8, person sitting looking forward, no arms are visible"
4895-5,1459975405800,2,director,"#9 person has right arm pointing forward and they are looking forward"
4895-5,1459975425511,2,director,"#10, person is kneeling looking like they are holding bowl facing the right"
4895-5,1459975458405,2,director,"#11, person is kneeling holding bowl in a somewhat squatted position not fully on their knees facing right"
4895-5,1459975480036,2,director,"#12, person is about to slip and is facing left side, they are on 1 leg"
4895-5,1459975506063,2,matcher,"ok, i think i got it but am not certain"
4895-5,1459975512771,3,matcher,"oh boy"
4895-5,1459975515098,3,director,"nice"
4895-5,1459975530133,3,matcher,"thanks, i'm kinda disappointed with myself on that one"
4895-5,1459975533919,3,matcher,"ok, go"
4895-5,1459975541003,3,director,"its okay its difficult, better than getting none right"
4895-5,1459975542457,3,director,"lol"
4895-5,1459975545841,3,director,"#1"
4895-5,1459975559497,3,director,"person slipping facing right with arms behind them"
4895-5,1459975570456,3,director,"#2, perswon holding bowl styanding up facing left"
4895-5,1459975582360,3,director,"#3, person on their knees holding bowl facing right"
4895-5,1459975607159,3,director,"#4, only uppoer body is visible and person looks like they are falling or flying like a ghost facing the left"
4895-5,1459975626013,3,director,"#5, person is on their left leg only about to slip backwards facing left side"
4895-5,1459975656261,3,director,"#6, person is doing yoga pose with one leg behind them leaning to the left with arms in front of them"
4895-5,1459975674379,3,director,"#7, person is sitting down facing forward almost looking depressed, no arms are visible"
4895-5,1459975694322,3,director,"#8, person is sitting down legs facing left and they are facing left, legs out out stretched"
4895-5,1459975717545,3,director,"#8, person is on their knees looking down facing the right with their left arm up looking like they are practicing witchcraft"
4895-5,1459975731304,3,director,"#10, person is sitting facing forward with right arm pointing at something"
4895-5,1459975739647,3,director,"#11, the polygon shape"
4895-5,1459975759479,3,director,"#12, person is holding bowl getting ready to kneel on their knees facing the right"
4895-5,1459975797081,3,matcher,"to clarify -- where is the one that has two smaller inverted triangles for a head that connect with a square?"
4895-5,1459975818244,3,director,"#11"
4895-5,1459975837291,3,director,"and triangle as body"
4895-5,1459975852569,3,matcher,"ok, that's not the one i thought was the polygon, lol"
4895-5,1459975859066,3,matcher,"let's submit and see how we did"
4895-5,1459975863922,4,matcher,"nice"
4895-5,1459975867393,4,director,"not bad at all!"
4895-5,1459975875369,4,director,"okay here we go"
4895-5,1459975877707,4,matcher,"k"
4895-5,1459975888848,4,director,"#1, person facing forward pointing at something with right arm"
4895-5,1459975899409,4,director,"#2, person sitting down legs in front facing to the left"
4895-5,1459975914184,4,director,"#3, only upper body is visible they are falling forward looks like a ghost"
4895-5,1459975926351,4,director,"#4, person is on their knees kneeling with bowl facing to the right"
4895-5,1459975938662,4,director,"#5, the two inverted triangles connected to a square"
4895-5,1459975957973,4,director,"#6person facing forward no arms or legs visible"
4895-5,1459975968182,4,director,"#7, person is standing with bowl facing to the left"
4895-5,1459975985236,4,director,"#8 is yoga post back leg is out arms forward they are facing to the left"
4895-5,1459975999100,4,director,"#9, person is on one leg getting ready to slip backwards"
4895-5,1459976013307,4,director,"#10, person is on their knees with both arms up looking down about to practice witchcraft"
4895-5,1459976038353,4,director,"#11 person is on their butt with both arms behind them facing to the left"
4895-5,1459976044545,4,director,"looks like they just fell"
4895-5,1459976059650,4,matcher,"these descriptions are hysterical, lol"
4895-5,1459976061208,4,director,"#12 person kneeling but not on their knees holding bowl facing to the right"
4895-5,1459976063592,4,director,"yea"
4895-5,1459976103633,4,matcher,"ok let's see; i don't think i did so good"
4895-5,1459976122480,6,matcher,"oh shoot, did i hit submit twice?"
4895-5,1459976133182,6,director,"idk "
4895-5,1459976138781,6,director,"were we on round #4"
4895-5,1459976140742,6,director,"its okay"
4895-5,1459976149245,6,director,"im going to run through this fast"
4895-5,1459976151371,6,matcher,"ok"
4895-5,1459976163436,6,director,"#1 two inverted triangles on top of square"
4895-5,1459976175571,6,director,"#2 person facing forward no arms or legs visible"
4895-5,1459976192875,6,director,"#3 upper bpody facing left falling or flying like a ghost"
4895-5,1459976203682,6,director,"#4, person kneeling with bowl on their knees facing right"
4895-5,1459976211257,6,director,"#5, person standing holding bowl facing left"
4895-5,1459976227408,6,director,"#6 person just fell both arms behind them facing left"
4895-5,1459976243704,6,director,"#7, person kneeling but not on knees facing right with bowl in their hand"
4895-5,1459976255927,6,director,"#8, person facing forward with right arm pointing at something"
4895-5,1459976269807,6,director,"#8, person on knees arms up practicing withcraft facing to the right"
4895-5,1459976280280,6,director,"#10 is yoga pose one leg up behind them leaning to the left"
4895-5,1459976299406,6,director,"#11person sitting with legs stretched out looking depressed facing to the left"
4895-5,1459976316820,6,director,"#12 one leg up person is about to slip person is facing to the left"
4895-5,1459976318965,6,matcher,"got it"
5273-c,1459974812017,1,matcher,"hey"
5273-c,1459974863606,1,director,"hi ok let's see if we can find a easy/simple way to do this. in my square one I have a tangram with a block on its corner at the top and then underneath it there is a tall rectangle shape with a square coming off of it to the left that has a small pointed corner at the top left"
5273-c,1459974887589,1,director,"let me know if I can clarify more"
5273-c,1459974928275,1,matcher,"is it taller or shorter than average?"
5273-c,1459974960375,1,director,"its one of the tall ones. i see three tall ones with squares as the 'head' "
5273-c,1459974988410,1,matcher,"I think I got it"
5273-c,1459975030006,1,director,"ok cool second one looks like a person with a robe on that is bent at the knees and they have a triangle-ish thing out to the right that could look like they're pointing at something"
5273-c,1459975040071,1,director,"knees bent to the right as well"
5273-c,1459975046010,1,matcher,"got it"
5273-c,1459975070749,1,director,"3- looks like a person standing on one leg with another leg pointed to the right"
5273-c,1459975080439,1,director,"two arms pointing to left"
5273-c,1459975089658,1,matcher,"got it"
5273-c,1459975120059,1,director,"ok 4- pretty much a rectangle bottom with a little missing on the right side and then just tilted square on top"
5273-c,1459975133251,1,matcher,"got it"
5273-c,1459975158706,1,director,"5- looks like a person sitting/leaning against a wall. 'head' looks like it has bunny ears"
5273-c,1459975171610,1,director,"back/flat part is on the left"
5273-c,1459975175965,1,matcher,"does 4 look pretty similar to 1? I think I have 4 right, not sure about 1"
5273-c,1459975195474,1,director,"no 1 looks nothing like 4"
5273-c,1459975195543,1,matcher,"got 5"
5273-c,1459975211098,1,matcher,"ok, maybe go back to 1 at the end"
5273-c,1459975215647,1,director,"ok sound sgood"
5273-c,1459975263346,1,director,"6- tilted square on top, bottom part is a rectangle main body but the bottom is missing some on the left and that pushes out on the right if that make sense"
5273-c,1459975281361,1,director,"like a tube of toothpaste sorta"
5273-c,1459975289354,1,matcher,"got it, thats what I had as 1"
5273-c,1459975324003,1,director,"8 looks like a falling person with their hands in the air"
5273-c,1459975327500,1,director,"ill go back to 7 "
5273-c,1459975356176,1,matcher,"does 8 look like a Y with a square in the middle?"
5273-c,1459975360818,1,director,"yes"
5273-c,1459975366205,1,matcher,"got 8"
5273-c,1459975391001,1,director,"ok 12 is easy so ill go to that, looks like person sitting. they are leaned against the right side and their feet are off to the left"
5273-c,1459975400829,1,matcher,"got it"
5273-c,1459975436292,1,matcher,"one remaining looks like a bird with one foot off the ground and carrying a flag - make sense at all?"
5273-c,1459975446059,1,director,"k 11 has a square in the top right hand corner and its sorta falling off the body. it has two legs, the one leg is touching the ground one is in the air"
5273-c,1459975466633,1,director,"i think that what you described is my 11"
5273-c,1459975475495,1,matcher,"got 11"
5273-c,1459975496981,1,matcher,"one looks like a person wearing a robe with their hand pointing left?"
5273-c,1459975508324,1,director,"that is 1 for me"
5273-c,1459975519613,1,matcher,"k"
5273-c,1459975533970,1,director,"9 looks like a person on their knees pointing to the right"
5273-c,1459975546193,1,matcher,"got 9"
5273-c,1459975569626,1,director,"so 7 has its spot correct based on what you have left"
5273-c,1459975591841,1,director,"ok you submit correct?"
5273-c,1459975605537,1,matcher,"we forgot 10"
5273-c,1459975624769,1,matcher,"either 7 or 10 kind of looks like a tree stump?"
5273-c,1459975626394,1,director,"oh my bad. 10 has a tilted square at the top and then a triangle hanging off of it to the right"
5273-c,1459975647053,1,director,"10 would be the most tree stumpy to me"
5273-c,1459975652494,1,matcher,"submitting..."
5273-c,1459975660644,2,matcher,"bam"
5273-c,1459975664676,2,director,"nice!"
5273-c,1459975684448,2,director,"ok so easier now I hope because we know the general idea of how they look"
5273-c,1459975692860,2,director,"3 is tree stump from last time"
5273-c,1459975702287,2,director,"12 is person with bunny ears"
5273-c,1459975704785,2,matcher,"got 3"
5273-c,1459975712753,2,matcher,"got 12"
5273-c,1459975718958,2,director,"7 is the y with the block in the middle"
5273-c,1459975727241,2,director,"8 personw earing robe pointing to left"
5273-c,1459975727506,2,matcher,"got 7"
5273-c,1459975736916,2,director,"10 is bird with flag"
5273-c,1459975754173,2,director,"6 is what our 7 was last time, the weird random one left"
5273-c,1459975770563,2,director,"11- person leaning against right wall with legs pointed to left"
5273-c,1459975782913,2,director,"2- tube of toothpaste"
5273-c,1459975793550,2,director,"1- person on knees "
5273-c,1459975806821,2,director,"9- person leaning to left standing on one leg"
5273-c,1459975818241,2,matcher,"got all those"
5273-c,1459975839641,2,director,"5- person with knees bent to right and hands pointed to right"
5273-c,1459975852651,2,director,"i believe that's everything"
5273-c,1459975864047,2,director,"i'll go in order next time sorry haha"
5273-c,1459975881117,2,matcher,"ii think i got them all"
5273-c,1459975890867,3,director,"aw poo, oh well. "
5273-c,1459975892833,3,matcher,"oops"
5273-c,1459975899057,3,director,"ill go in order, that will help"
5273-c,1459975902056,3,matcher,"yea"
5273-c,1459975925526,3,director,"1- number six last time, number 7 before weird random one"
5273-c,1459975932593,3,director,"2- knees and hands pointed to right"
5273-c,1459975936650,3,director,"3- bird with flag"
5273-c,1459975949790,3,director,"4- person standing on one leg, other leg pointed to right"
5273-c,1459975958463,3,director,"5- person wearing robe pointing hands to left"
5273-c,1459975968038,3,director,"6- tree stump"
5273-c,1459975993393,3,director,"7- rectangle with tilted square on top. missing part of rectangle along right side"
5273-c,1459975997435,3,director,"8- toothpaste tube"
5273-c,1459976011313,3,director,"9-person sitting against right wall, legs on the left"
5273-c,1459976020936,3,director,"10- letter y with square"
5273-c,1459976044557,3,director,"11- can't remember what we called it. looks like he's doing the splits sort of "
5273-c,1459976053920,3,director,"12- bunny ears on person leaning against left wall"
5273-c,1459976085108,3,matcher,"i think 2 and 11 is what i messed up last time. one of them has a right angle at the bottom left"
5273-c,1459976131866,3,director,"2 should be the knees bent, hands pointed to left. the right angle is behind the knees if that's what you mean?"
5273-c,1459976140803,3,director,"sorry pointed to right"
5273-c,1459976174216,3,matcher,"ok lets try this"
5273-c,1459976178052,3,director,"sounds good"
5273-c,1459976191893,4,director,"haha dang i need to explain better"
5273-c,1459976211458,4,matcher,"it's 11, but I'm not sure which other one I'm messing up"
5273-c,1459976241649,4,matcher,"start at 1 again, maybe we'll figure it out"
5273-c,1459976270168,4,director,"ok1- person on their knees, hands and knees pointed to the right"
5273-c,1459976305365,4,director,"2- weird person doing splits. they their head is on the left side of the body and isn't tilted much"
5273-c,1459976328541,4,director,"the head attahces at the bottom right corner of the square"
5273-c,1459976348487,4,director,"3- person sitting against right wall, legs to the left"
5273-c,1459976356623,4,director,"4- bunny ears person against left wall"
5273-c,1459976380442,4,director,"5- tilted square on top, bottom part is mostly a rectangle but missing parts of right side"
5273-c,1459976387900,4,director,"6-person in robe pointing to left"
5273-c,1459976396673,4,director,"7-tube of toothpase"
5273-c,1459976401113,4,director,"8- letter y"
5273-c,1459976406143,4,director,"9- tree stump"
5273-c,1459976421705,4,director,"10- knees bent to right and hands pointing to right"
5273-c,1459976436044,4,director,"11- person standing on one leg and othe rleg pointing to right"
5273-c,1459976438690,4,director,"12- bird with flag"
5273-c,1459976494193,4,matcher,"ok i got everything except 10 and 1"
5273-c,1459976507919,4,matcher,"and 2"
5273-c,1459976522312,4,matcher,"i thought 1 was good, but it also matches the description for 10"
5273-c,1459976534793,4,director,"ahh ok yes 1 and 10 similar"
5273-c,1459976564326,4,director,"1 has like waht could be feet. like if you're on your knees your feet would be off to the left of you kinda pointed up"
5273-c,1459976572149,4,director,"left bottom side of 1 is flat"
5273-c,1459976603193,4,matcher,"ok i think i got it"
5273-c,1459976612391,5,director,"woohoo ok"
5273-c,1459976617430,5,director,"lets knock this one out quick"
5273-c,1459976630572,5,director,"1- square on top, rectangle bottom missing parts of right side"
5273-c,1459976633421,5,director,"2- letter y"
5273-c,1459976638362,5,director,"3- person standing on one leg"
5273-c,1459976646119,5,director,"4- person in robe pointing to left"
